timestamp,transaction_id,movie_id,ticket_amount,price,transaction_total,is_discounted,is_3D
2024-03-13,9WCXz2xjoenGECWfK0V5,2024_DRE_008_098,2,13,26,False,False
2024-03-28,su6jExBWTW1WP5qxoHOc,2024_DRE_008_098,2,17,34,False,False
2024-03-03,pyhxt6rT7Eq9CqXB3lGo,2024_DRE_008_098,1,8,8,False,False
2024-03-08,SXTm3rJkVgzY31XGizDf,2024_DRE_008_098,1,11,11,False,True
2024-03-06,ztyUcycdSVUDJEzNeUAD,2024_DRE_008_098,4,11,44,True,False
2024-03-16,xEgchSqaRK2ndi7Wmw9E,2024_DRE_008_098,4,19,76,False,True
2024-03-24,yo78e8W6RqlyJMkCheAy,2024_DRE_008_098,2,9,18,True,True
2024-03-15,a6CizCusDLTPM8qm1uoE,2024_DRE_008_098,2,18,36,False,True
2024-03-29,bjEIezHmKgZv732IXkD7,2024_DRE_008_098,1,11,11,True,True
2024-03-25,vvUFdwBlD6nFHUJVuBe3,2024_DRE_008_098,1,8,8,False,True
2024-03-12,A8Tzb01rV9bDuuITExXG,2024_DRE_008_098,1,8,8,False,True
2024-03-30,begogBytJoCwWxaVHq1L,2024_DRE_008_098,3,18,54,False,True
2024-03-31,kDb4APwvijBLerU3hKCu,2024_DRE_008_098,3,13,39,False,False
2024-03-04,jFQq7RXDPEact4GDd5br,2024_DRE_008_098,4,15,60,True,False
2024-03-14,mQCYIgO9qLYT8mWSo73H,2024_DRE_008_098,2,14,28,True,True
2024-03-21,XjcIK5UbTNUPZi62V8zU,2024_DRE_008_098,3,9,27,False,True
2024-03-03,oRHH0QVRJCsf62EAsDsJ,2024_DRE_008_098,2,12,24,True,True
2024-03-27,05XUd0luGVGGfMu0eIfx,2024_DRE_008_098,4,13,52,False,False
2024-03-01,DwMKGwP9Ot8FPZlC7XsT,2024_DRE_008_098,2,14,28,False,True
2024-03-19,hWTR2cBG6McYof89fV0R,2024_DRE_008_098,3,13,39,True,True
2024-03-17,pJRm1LssRK3ZOYtzyo94,2024_DRE_008_098,4,14,56,False,False
2024-03-10,BkhM8amg4A58rbKDYeap,2024_DRE_008_098,3,12,36,True,True
2024-03-18,kWpEzPRDe2GtpaQ2lJlY,2024_DRE_008_098,2,12,24,False,True
2024-03-09,jZKyls0kekgRhsshqwV7,2024_DRE_008_098,4,9,36,False,True
2024-03-14,DpWag62SLaRhP2ZkmphS,2024_DRE_008_098,4,18,72,True,True
2024-03-03,AVcGL8Rk5yEnY18ZMH04,2024_DRE_008_098,2,15,30,True,False
2024-03-04,dneGqJVtrtbmhMV8d49t,2024_DRE_008_098,4,16,64,True,True
2024-03-02,0fz1uFJAYvqlNC2TAvmn,2024_DRE_008_098,1,19,19,False,False
2024-03-02,cAuT1CqHdjVEHYRgmNbI,2024_DRE_008_098,2,10,20,False,True
2024-03-20,g9ZmY30AHW5DM8AueJNr,2024_DRE_008_098,4,18,72,False,True
2024-03-16,s7zUziQLAM03lmhbvQm5,2024_DRE_008_098,3,17,51,True,False
2024-03-29,BSEoQ3AvHIc3fNLUUZjE,2024_DRE_008_098,2,12,24,False,True
2024-03-21,C0n7Q5dNygqjMNYugoRx,2024_DRE_008_098,4,20,80,False,False
2024-03-07,OJG3D4v0cIpqkwiMODPZ,2024_DRE_008_098,2,17,34,True,False
2024-03-04,N3dDMnqGVjdS44LPWf5d,2024_DRE_008_098,1,11,11,False,False
2024-03-24,HO875Biyzide240dAfMG,2024_DRE_008_098,1,13,13,False,False
2024-03-17,NqjcKgOgVJnyPVdF3a1x,2024_DRE_008_098,1,9,9,False,True
2024-03-11,eRtdCjrS736WbTcxrJCJ,2024_DRE_008_098,3,10,30,True,True
2024-03-24,np434phKTYH0UAkNve4F,2024_DRE_008_098,3,12,36,True,True
2024-03-04,8AaD3FruADqrADjdhef3,2024_DRE_008_098,2,9,18,True,False
2024-03-20,fRr30DUgeWxhpF9Xrksv,2024_DRE_008_098,1,11,11,False,False
2024-03-21,SLB5CBeZr9lkfQaO4qpC,2024_DRE_008_098,4,10,40,False,True
2024-03-25,xjHTXJOKWJ8wCxEjxhTR,2024_DRE_008_098,3,20,60,True,False
2024-03-25,8CJnpdcOVgs25lun9AXC,2024_DRE_008_098,4,20,80,True,True
2024-03-31,7jqe7k5qfDrPNE1qXgfQ,2024_DRE_008_098,1,8,8,True,False
2024-03-28,KllFDMkTcRnaYxWxmVC7,2024_DRE_008_098,2,18,36,False,True
2024-03-07,yQzX8vhgwwY6sWNnMAlH,2024_DRE_008_098,4,13,52,False,True
2024-03-01,xmCld1mpVXc2bupecTt9,2024_DRE_008_098,3,15,45,False,True
2024-03-09,rN4jPe9adtYppwLc4NTi,2024_DRE_008_098,1,11,11,True,True
2024-03-26,ENSKJkuNZ3hall16h6fK,2024_DRE_008_098,2,10,20,False,False
2024-03-19,QQErZkQKpcPRfAU2VOdB,2024_DRE_008_098,3,17,51,True,False
2024-03-18,juYBSnbyPQPWjXdDSWTS,2024_DRE_008_098,4,16,64,False,True
2024-03-30,42LHYFX3euIKd6GBeONa,2024_DRE_008_098,4,11,44,True,False
2024-03-06,RFIJNm7f3bIQjFPLDNIr,2024_DRE_008_098,3,10,30,False,True
2024-03-23,dAhR3lzzUiyrZz9XtmGV,2024_DRE_008_098,3,19,57,True,False
2024-03-09,OFgJOs5eKTq4Lz985iMd,2024_DRE_008_098,4,9,36,True,True
2024-03-08,aWdpqCQ4oyVRQ2096LqJ,2024_DRE_008_098,3,8,24,False,False
2024-03-20,Qhkl83W2fro7zUe44gTf,2024_DRE_008_098,1,10,10,True,False
2024-03-26,fquJxR2ppAAd7kr8Pfq2,2024_DRE_008_098,4,19,76,True,True
2024-03-18,ar23h9YOkFXHuJTmedsV,2024_DRE_008_098,3,8,24,True,True
2024-03-29,J9OernYvM6eoUynUEKik,2024_DRE_008_098,1,15,15,False,True
2024-03-28,D2aPOCSt1g16oRnMndch,2024_DRE_008_098,1,20,20,True,False
2024-03-25,u5WyAzsAThUDvvQgLDUK,2024_DRE_008_098,4,18,72,True,True
2024-03-11,nav4OCMrRlfr59VVzoKf,2024_DRE_008_098,1,10,10,False,True
2024-03-31,2uAAeYVPG92l3Igkn7ah,2024_DRE_008_098,1,10,10,False,True
2024-03-29,lhC6o9Jm1WwWiTMG9O54,2024_DRE_008_098,3,10,30,True,True
2024-03-30,Gx5FCdaw97K8STuM2huh,2024_DRE_008_098,3,16,48,True,False
2024-03-21,aqp2iu5ydPldOP3BvgzW,2024_DRE_008_098,3,12,36,False,True
2024-03-06,OYDLYWdi9C5XDtLh33yO,2024_DRE_008_098,4,12,48,True,False
2024-03-13,aP6j95lXCccp3eXuw69X,2024_DRE_008_098,2,11,22,False,True
2024-03-29,h1R3zd2TSHnFNpIhj0LU,2024_DRE_008_098,2,17,34,False,False
2024-03-19,2gIWwV2u39HcZlxLF0j6,2024_DRE_008_098,4,10,40,True,False
2024-03-15,ZeotuBjf6zSxJbPVpFTr,2024_DRE_008_098,4,19,76,True,False
2024-03-10,zNIa98of2LuNX1RFFbas,2024_DRE_008_098,2,17,34,False,False
2024-03-13,HTlYM6Cw6rCPXkTEAHnV,2024_DRE_008_098,1,20,20,True,False
2024-03-14,BChnU8LndEC4PQlS8RSD,2024_DRE_008_098,4,12,48,True,True
2024-03-23,IF71xd2rhHLN9N28tX21,2024_DRE_008_098,2,13,26,True,False
2024-03-22,KbS4mpgHUFrkvj3zvxIO,2024_DRE_008_098,2,19,38,False,True
2024-03-20,hkR9g56VfWfBHEpKeEw4,2024_DRE_008_098,1,14,14,True,False
2024-03-02,077IssbnKpFCxpFrNxmB,2024_DRE_008_098,1,15,15,True,True
2024-03-18,h8oLjBIPIF0R17qu0dIm,2024_DRE_008_098,3,8,24,True,False
2024-03-29,rP8UOUmyFqXx0OZxTg0l,2024_DRE_008_098,3,13,39,True,False
2024-03-03,ROqSEIpKgx97nWh0shhU,2024_DRE_008_098,4,20,80,False,False
2024-03-20,aAYcPBtB0EIHv1POTbBb,2024_DRE_008_098,4,11,44,False,True
2024-03-03,JflP2axhnMkivTjc1goS,2024_DRE_008_098,1,16,16,False,False
2024-03-28,3Rpi3P0hWgluKviaKjlm,2024_DRE_008_098,4,19,76,False,True
2024-03-05,XFCnn4BKl8fZPgEEboNh,2024_DRE_008_098,3,18,54,True,False
2024-03-19,6W9cBKF28s36LhukMTd8,2024_DRE_008_098,4,18,72,False,True
2024-03-16,gjg2HxeKrBr3jB1ot9cq,2024_DRE_008_098,2,19,38,False,False
2024-03-11,sXeEgs1TFEmEB8QqF4kN,2024_DRE_008_098,3,19,57,False,True
2024-03-03,S790t5lkqhufRMEhFbTf,2024_DRE_008_098,2,10,20,True,True
2024-03-10,VRDiRf5egP7jQ9tbJFt6,2024_DRE_008_098,1,15,15,True,True
2024-03-07,ORwARggZYIhbyXh5ovAB,2024_DRE_008_098,4,12,48,False,False
2024-03-11,zsjn8RHvmZyN6CizxwgO,2024_DRE_008_098,1,20,20,False,True
2024-03-19,XSneMFJWRX9IVPs1Re9Q,2024_DRE_008_098,2,19,38,False,False
2024-03-28,aua6VMmsd8cDDxHFSNDH,2024_DRE_008_098,1,10,10,False,False
2024-03-02,7BX1yUyZ7CXq8iSAyc8b,2024_DRE_008_098,4,15,60,True,True
2024-03-11,pfHBgWiDoBEJbg58f8hn,2024_DRE_008_098,3,9,27,False,False
2024-03-01,mcLOwzk6lDy6egGZ1Gmd,2024_DRE_008_098,4,15,60,True,False
2024-03-20,ZMqkkRsQYljYHhlPLSry,2024_DRE_008_098,4,13,52,False,False
2024-03-13,RX4qVGNwXxoFCvpvOsNS,2024_DRE_008_098,1,9,9,True,True
2024-03-08,kw3Y9LTKtxDyfPFHpzFV,2024_DRE_008_098,1,17,17,True,False
2024-03-19,095YFD8FeAWtY0TVbd0v,2024_DRE_008_098,1,16,16,True,False
2024-03-28,8UxZXIZnWF71X99OY5sn,2024_DRE_008_098,2,9,18,True,False
2024-03-28,wl54KOqsa0lyMlCFq8Tt,2024_DRE_008_098,3,8,24,True,True
2024-03-15,rEmPoj7aOg8EoFJYepaL,2024_DRE_008_098,4,10,40,False,True
2024-03-30,A9VOE9tWQFV0P3bj0WGO,2024_DRE_008_098,1,20,20,False,False
2024-03-19,tUWL0VNKwGpEfGDYD5Pa,2024_DRE_008_098,1,10,10,True,True
2024-03-19,iW9MrYNC22yr17XGHrGd,2024_DRE_008_098,2,14,28,False,True
2024-03-24,YCL5XSZOa9ywbRnjoV5R,2024_DRE_008_098,3,18,54,True,True
2024-03-09,Mm7QfUcPqWLeprvBE3XO,2024_DRE_008_098,1,16,16,False,False
2024-03-10,bK4xziojkzzpav9uayZn,2024_DRE_008_098,4,17,68,True,True
2024-03-27,VYWPrke6HDtmnXgVhkDz,2024_DRE_008_098,1,19,19,True,False
2024-03-14,ce6uPcFXpihOsgx9RqmQ,2024_DRE_008_098,3,14,42,True,False
2024-03-27,p2U51VT0UXkng0jG5n4U,2024_DRE_008_098,1,13,13,False,False
2024-03-07,fhoNpT19EJnCBulWGhtL,2024_DRE_008_098,2,14,28,False,False
2024-03-21,Zwz8zWN2VmfFpcxQ64HZ,2024_DRE_008_098,2,16,32,False,False
2024-03-01,3HOkjGMNVb7ucUg4lG6y,2024_DRE_008_098,2,16,32,True,False
2024-03-10,87X87a3H9HiQTM98EmdR,2024_DRE_008_098,3,18,54,True,False
2024-03-14,7wJ8ug6pEhzDuQsal4mx,2024_DRE_008_098,2,11,22,True,True
2024-03-10,vExEniMBW7aIrjIBeAIf,2024_DRE_008_098,4,8,32,True,True
2024-03-20,zSpjq1Wesjhhx9wRfuWR,2024_DRE_008_098,2,19,38,False,False
2024-03-21,Rl1g0LXBl8kjo6q80tAO,2024_DRE_008_098,4,9,36,False,True
2024-03-03,gsTgwMESuHNK6bWxplNj,2024_DRE_008_098,1,9,9,False,False
2024-03-18,4EaNEw9ERafPa8soJU9Z,2024_DRE_008_098,1,15,15,True,True
2024-03-02,LZHKavy8Dh58Amtlt6eE,2024_DRE_008_098,2,20,40,False,False
2024-03-31,1w96cQwZIPgbHWyALrNq,2024_DRE_008_098,1,12,12,True,False
2024-03-21,tw1PlQm00kNduJs6nBq6,2024_DRE_008_098,1,17,17,False,True
2024-03-10,a0JqOmpWY9APveP0U994,2024_DRE_008_098,4,8,32,False,True
2024-03-10,pDbR2j5QrwWRf2X4EP7H,2024_DRE_008_098,3,14,42,False,False
2024-03-26,FBXmpZflyJjwqy79MfxX,2024_DRE_008_098,1,14,14,True,True
2024-03-19,RQ9PCy7gNAkRXJpnUPmd,2024_DRE_008_098,1,8,8,False,True
2024-03-18,dxrDxtieSWr64jNArP5N,2024_DRE_008_098,2,19,38,False,False
2024-03-29,ithN9LC2OsUopaCnF10s,2024_DRE_008_098,3,10,30,True,False
2024-03-21,vc1AEKx1UaAQP4DMfpId,2024_DRE_008_098,2,9,18,False,True
2024-03-29,AtTPQHPsmDGPM0NbUIiO,2024_DRE_008_098,4,15,60,False,False
2024-03-14,mHad9kc8xJMOeOeO6Y8X,2024_DRE_008_098,2,16,32,False,False
2024-03-19,ial22GD8BsdtoEQkrF4Q,2024_DRE_008_098,1,9,9,True,True
2024-03-07,Z6Z1uJ9NBD40Thw0O97H,2024_DRE_008_098,3,14,42,True,True
2024-03-15,0jYO6eQr8G3lBv4nd4Sl,2024_DRE_008_098,4,17,68,True,False
2024-03-06,nJyNk09mdvkcxPELO1Zf,2024_DRE_008_098,4,11,44,True,False
2024-03-19,zhCEMvv1F29d52iB21Ed,2024_DRE_008_098,2,9,18,False,True
2024-03-27,k2hr94GbtUH9L0Okd1RI,2024_DRE_008_098,2,13,26,False,False
2024-03-23,i3NKy0Z6jPhIZUHN0luT,2024_DRE_008_098,4,10,40,False,True
2024-03-21,lYAGZgQdbvrNczP9gwbM,2024_DRE_008_098,4,18,72,True,True
2024-03-19,VBgtsK71ZuvPGCTOdf0a,2024_DRE_008_098,4,17,68,False,True
2024-03-04,P6x3PiLCSJZk1f8M7XR7,2024_DRE_008_098,4,19,76,False,True
2024-03-30,AhosKIhpb2pM0j1PKA8a,2024_DRE_008_098,4,20,80,True,True
2024-03-03,gDXlYdxkfkGssv11vOh7,2024_DRE_008_098,3,19,57,True,True
2024-03-27,VpzfgjNJxY8mpWtUFthM,2024_DRE_008_098,4,12,48,False,True
2024-03-12,xMOszaBANQ7m1CgzyS0z,2024_DRE_008_098,3,11,33,True,True
2024-03-28,5oBT5hQ46YnLgZnnlVA5,2024_DRE_008_098,4,8,32,False,False
2024-03-10,8h6qV3ZE4vUZrWce497w,2024_DRE_008_098,2,11,22,False,False
2024-03-17,TXgGIOSI3hkItnUmMsZN,2024_DRE_008_098,4,8,32,True,True
2024-03-31,FQcjkPs27phK70rYe7P1,2024_DRE_008_098,4,9,36,True,True
2024-03-27,9uaVai7UwM3KOkGGargq,2024_DRE_008_098,4,14,56,True,True
2024-03-22,3It3GtsrPT3XuxmxGoqL,2024_DRE_008_098,2,11,22,True,False
2024-03-15,6c3XgXpabfOxPLwSWNr7,2024_DRE_008_098,4,11,44,False,False
2024-03-08,u7EfNOwuWz5qpxqh16rz,2024_DRE_008_098,2,17,34,True,False
2024-03-15,3sIPgFIVRPH4Mzbpojxm,2024_DRE_008_098,2,12,24,False,True
2024-03-04,GXjbnmKrAN7ayahakALp,2024_DRE_008_098,4,13,52,True,False
2024-03-12,po3huLDvWGDN8Nen958T,2024_DRE_008_098,3,13,39,False,True
2024-03-23,dGHZM6ltQtHpt18abXtT,2024_DRE_008_098,3,17,51,True,False
2024-03-15,Xy8ea8MqrKQsjx5BLom6,2024_DRE_008_098,1,13,13,True,True
2024-03-06,MJQ7ghIfvqI9850V4Ew0,2024_DRE_008_098,3,10,30,False,False
2024-03-07,HvIbDt5W0zEbJZ0A8kAV,2024_DRE_008_098,4,19,76,True,True
2024-03-18,daBmjJ1EkmAVbwX8fdBt,2024_DRE_008_098,2,8,16,True,False
2024-03-01,OfZ3iHMw2k02ORz5jPdY,2024_DRE_008_098,4,12,48,True,True
2024-03-07,4ypE4GkLpQJP7A1VOeOE,2024_DRE_008_098,1,12,12,False,False
2024-03-11,GErZKcEMEL17yJ2usEkR,2024_DRE_008_098,1,15,15,False,False
2024-03-04,1m4kHOKQhrNU0jX2Vc8r,2024_DRE_008_098,1,9,9,False,False
2024-03-31,jR3Hmn5VlyYkt5m8fWxF,2024_DRE_008_098,1,15,15,True,True
2024-03-14,wHZqKqR93thMV8sJWbos,2024_DRE_008_098,1,14,14,False,True
2024-03-16,MdhJuZIOLBbtH94e3elv,2024_DRE_008_098,4,17,68,False,False
2024-03-10,U8BLFWHwMgy8ZLBQu7NF,2024_DRE_008_098,2,12,24,True,True
2024-03-30,ob4du9yFM7HwhuIulE9u,2024_DRE_008_098,4,11,44,True,False
2024-03-18,1CqOy1UN2Jz5ayswYioD,2024_DRE_008_098,2,10,20,False,True
2024-03-16,J3qxGqsJvQTvdCC8RQcb,2024_DRE_008_098,4,17,68,False,False
2024-03-30,IlMYgMZH4TeylsgG4dsg,2024_DRE_008_098,2,15,30,False,True
2024-03-22,FXPNDMhkfZgUfJbaa4AF,2024_DRE_008_098,4,12,48,False,False
2024-03-07,fN5sMVxgRY1ar3SsNpgN,2024_DRE_008_098,1,8,8,False,False
2024-03-17,Yal5EmLG5ZvKmNluf5AY,2024_DRE_008_098,4,15,60,False,True
2024-03-20,EJmoNmgtTBIGY9Zfpoas,2024_DRE_008_098,1,10,10,True,True
2024-03-05,XSudd5n4LBN5rGTJHdQk,2024_DRE_008_098,3,14,42,False,False
2024-03-25,a6dAnc77UkkRoPmQyCMo,2024_DRE_008_098,3,11,33,True,True
2024-03-29,spuP8sDehADH2FkgbhS2,2024_DRE_008_098,2,14,28,False,True
2024-03-27,5JS419zalDVp33TbWYgv,2024_DRE_008_098,3,16,48,True,False
2024-03-31,ZPABUeuqOCUBPdWQYiGV,2024_DRE_008_098,4,17,68,True,True
2024-03-20,m8HRzq80CePauOen4iUa,2024_DRE_008_098,4,16,64,True,True
2024-03-09,tlywPt10CCBO6WottK2S,2024_DRE_008_098,3,19,57,False,True
2024-03-15,J8iHOfGWdysUoJHI1s5p,2024_DRE_008_098,4,10,40,True,False
2024-03-16,xFMJluuObKyAUcgbhNqw,2024_DRE_008_098,4,14,56,False,False
2024-03-26,hC2d18Ie3KvL52ZoAqnb,2024_DRE_008_098,3,11,33,True,True
2024-03-17,kgdNtGQ7iGtqc7HYGSAy,2024_DRE_008_098,1,11,11,False,False
2024-03-01,oW7ZmZN3ZeqZX6msrFOJ,2024_DRE_008_098,2,12,24,True,False
2024-03-08,GPkAAmpbWTzPeroz31i7,2024_DRE_008_098,2,14,28,True,True
2024-03-09,64RK2AiUzQRC2m9QdOy7,2024_DRE_008_098,1,20,20,False,False
2024-03-08,L7aUYj6M0LpD950hYqV6,2024_DRE_008_098,1,17,17,False,True
2024-03-28,WmwhG9u3B7EMPPoIDeIz,2024_DRE_008_098,1,12,12,True,False
2024-03-03,iKbZeYyVAyF3ZTbkQMNo,2024_DRE_008_098,3,8,24,False,True
2024-03-28,zJfDWndcDY2GfBpkbxkU,2024_DRE_008_098,3,12,36,False,False
2024-03-27,EmbXpcQDEwsqJfzIRltu,2024_DRE_008_098,4,9,36,False,True
2024-03-09,cSgzensNJxiybQCWkcL7,2024_DRE_008_098,4,10,40,False,False
2024-03-15,cdncbzTVD8V9lPm4YcZX,2024_DRE_008_098,1,17,17,False,True
2024-03-04,AhhVO2BR93PCLlmXx6D5,2024_DRE_008_098,4,17,68,False,True
2024-03-29,1Mhw0p9lr65aWzrWMeop,2024_DRE_008_098,4,15,60,True,False
2024-03-24,Vrg34PIDAQ0YJlJWtALc,2024_DRE_008_098,1,12,12,False,False
2024-03-04,MQatsa7mILfTOaFPNzwz,2024_DRE_008_098,2,17,34,True,True
2024-03-14,eOj0ECDv6IEpCdVQFQkS,2024_DRE_008_098,1,12,12,True,False
2024-03-09,gL64cVEl6Z5CnzLIjjdG,2024_DRE_008_098,1,19,19,True,False
2024-03-07,mveeMgVkUqWj9Iisu6ds,2024_DRE_008_098,2,15,30,False,False
2024-03-11,91yIQxUnCa6q1xrCG639,2024_DRE_008_098,2,9,18,True,True
2024-03-21,8iAnGuxUWN0O2DmKTZl4,2024_DRE_008_098,3,20,60,True,True
2024-03-30,vkcpS4h8lsiL1FQDxVry,2024_DRE_008_098,2,19,38,False,True
2024-03-15,5pSs3S3xcehpAMzvqEL9,2024_DRE_008_098,2,9,18,False,True
2024-03-26,n27yqU4neE8LkWN3xYg3,2024_DRE_008_098,4,9,36,True,True
2024-03-07,XfsUQvBwMOnJgr00Z4uz,2024_DRE_008_098,2,19,38,True,False
2024-03-03,aX2hlZrJx6XEirKAuO38,2024_DRE_008_098,2,12,24,False,False
2024-03-12,VszatbnO7yi3MVupdOZG,2024_DRE_008_098,1,12,12,False,False
2024-03-01,xTbQit8BsKyxN1jE617s,2024_DRE_008_098,4,19,76,False,False
2024-03-11,hdGRn8JEZvJ0PFFjxcmA,2024_DRE_008_098,3,13,39,False,False
2024-03-29,wXd8SGUyphIb27G6SuMj,2024_DRE_008_098,4,19,76,True,False
2024-03-06,FppbtjfnbNvYaaXa4UEz,2024_DRE_008_098,2,13,26,True,False
2024-03-19,AWvXZ8ObjUdNJLivRwVu,2024_DRE_008_098,3,19,57,True,True
2024-03-09,uH5SKDzFrcBmT1XSjFJv,2024_DRE_008_098,2,11,22,True,False
2024-03-26,IteAGx7uy2KXWjAPKM79,2024_DRE_008_098,1,8,8,True,False
2024-03-03,Ek2fif5mrZugwXczKDXn,2024_DRE_008_098,3,14,42,False,False
2024-03-18,feqySLBlUkIrwBbCcbUl,2024_DRE_008_098,2,8,16,True,True
2024-03-24,D0negmW7nbS14pgUfj6R,2024_DRE_008_098,1,19,19,False,False
2024-03-06,gxC1N04GeYiaSVbkJMUa,2024_DRE_008_098,2,9,18,False,False
2024-03-19,ivIppFs49FyyH3sMOZkW,2024_DRE_008_098,2,15,30,False,False
2024-03-01,AfTvh0wmA0Rc5rJUXFxY,2024_DRE_008_098,4,10,40,False,True
2024-03-12,9UjHpb3XuvPVzHa2nVwj,2024_DRE_008_098,1,17,17,False,True
2024-03-11,PJs8TElszg4nJAyYU1mZ,2024_DRE_008_098,1,11,11,False,True
2024-03-25,bD1PnUnqCFjDJ9D4omlJ,2024_DRE_008_098,2,8,16,True,True
2024-03-26,QYgoDDVhGmIu3MBPkbal,2024_DRE_008_098,4,14,56,False,True
2024-03-10,u5QykYlTKgFFVBTjib2W,2024_DRE_008_098,1,9,9,False,False
2024-03-02,kJztX3PzaUWbRPxS5nmB,2024_DRE_008_098,4,12,48,True,True
2024-03-19,p3tDNDYk0684plrbBmL6,2024_DRE_008_098,4,15,60,True,False
2024-03-15,eYrKFR51LGUi7fDxDDfF,2024_DRE_008_098,2,11,22,True,False
2024-03-16,kiwPnZ3KyIfvTLwQ6GhL,2024_DRE_008_098,4,14,56,False,True
2024-03-23,gvHA7rQhCiM4Jqj0LFcU,2024_DRE_008_098,1,20,20,False,False
2024-03-27,hBx8faOwzu51ovAnSjXP,2024_DRE_008_098,2,15,30,False,True
2024-03-11,chENXwLxUmBQ6uJLXLQ4,2024_DRE_008_098,3,20,60,False,True
2024-03-06,o4EXmlAcDRQ49z8UCi4j,2024_DRE_008_098,2,16,32,False,True
2024-03-29,p1gojbEGxgXC7OeEEWPd,2024_DRE_008_098,2,18,36,True,False
2024-03-22,wlVRBaKrhSFBV7tY4dHB,2024_DRE_008_098,1,14,14,True,False
2024-03-13,flAu4472v3MGSUElxiid,2024_DRE_008_098,4,13,52,True,False
2024-03-17,uyIFpxDpFMkFmpgwJr5d,2024_DRE_008_098,4,19,76,False,True
2024-03-30,RzuM8XlxKyVTqj6nP6lq,2024_DRE_008_098,3,16,48,True,True
2024-03-31,tcGWq0OATMIoxcrwaWJp,2024_DRE_008_098,3,9,27,True,False
2024-03-01,V5X6yy02JKZqkI1DaCM8,2024_DRE_008_098,3,15,45,True,True
2024-03-18,GOsEWjkZa5YcH9Ixe0mV,2024_DRE_008_098,3,11,33,False,True
2024-03-31,0LPnb2KhBqfJPt4MWTDf,2024_DRE_008_098,4,13,52,True,True
2024-03-30,YA48DmToaUW2FGyJhfJ3,2024_DRE_008_098,1,18,18,False,True
2024-03-31,GI7YYPFHwO21TIDTgC4l,2024_DRE_008_098,4,8,32,True,True
2024-03-29,2gVyt4Czuqh5NMD2XYqt,2024_DRE_008_098,2,15,30,True,False
2024-03-13,Qc1eCoMhA6QfECqsJiqE,2024_DRE_008_098,2,19,38,True,True
2024-03-13,fnAwSDIirxdga2jshf9z,2024_DRE_008_098,2,18,36,True,False
2024-03-23,B7xBoj6x96bIxpJ3UUtz,2024_DRE_008_098,4,12,48,True,False
2024-03-09,IO49SbSx33UvfkP4DXrf,2024_DRE_008_098,2,12,24,False,False
2024-03-02,FxGWaiLpeemQLIlWQpu2,2024_DRE_008_098,3,20,60,True,True
2024-03-11,6MrXJeCeW1G1EzVsyzgW,2024_DRE_008_098,1,16,16,True,False
2024-03-29,NlB2H24b9EFz2HdZtwY6,2024_DRE_008_098,2,14,28,True,True
2024-03-19,JEmEf6sO0UILA7yFPXBC,2024_DRE_008_098,4,10,40,True,True
2024-03-09,dovGqOBembZIcUDUOFQE,2024_DRE_008_098,2,16,32,True,True
2024-03-06,sIYDvrEH0AhJoTR0jDJg,2024_DRE_008_098,1,13,13,True,False
2024-03-29,rxh5IkOkIdEDWTjfnoE7,2024_DRE_008_098,2,20,40,True,False
2024-03-28,kxThhupnlD1NzxOt5cHY,2024_DRE_008_098,2,17,34,False,True
2024-03-19,edc3kW2IOHOKjgBOTHf1,2024_DRE_008_098,3,17,51,True,False
2024-03-22,sFnYHpCYahbYl4LOkWE6,2024_DRE_008_098,2,9,18,False,True
2024-03-01,5MMNZbfr9NeJurc05V9K,2024_DRE_008_098,3,13,39,False,True
2024-03-12,T3NLtbgU2LOOYdfPh9zA,2024_DRE_008_098,3,20,60,False,True
2024-03-02,megB7HLHrNa9tNH9cRQA,2024_DRE_008_098,3,16,48,False,True
2024-03-03,GoFEbiqrWydGLBTyiRBi,2024_DRE_008_098,3,18,54,True,False
2024-03-13,bidlgz3Zy81s5udoqBiM,2024_DRE_008_098,4,12,48,True,False
2024-03-30,GOrZ6mawkxmxqFlEk7yW,2024_DRE_008_098,4,18,72,False,True
2024-03-06,kmOJa2QfplgOohkUYZtl,2024_DRE_008_098,2,13,26,False,False
2024-03-21,vCTWL9ruIuK4GnibKA4u,2024_DRE_008_098,4,12,48,False,True
2024-03-31,6TVQobuTq9O7use2QIms,2024_DRE_008_098,3,13,39,True,False
2024-03-21,sV9MojPI9U9CppIX0Oxc,2024_DRE_008_098,3,12,36,False,True
2024-03-19,4nsdjVHCjnFywgcHfV20,2024_DRE_008_098,1,18,18,True,True
2024-03-14,OvRuolUoUB0RaH6WtW5x,2024_DRE_008_098,1,16,16,True,True
2024-03-24,MExAjAMsQJoNX6P8xHyQ,2024_DRE_008_098,3,12,36,True,True
2024-03-01,idcifn1uRE4cc3TM2QHv,2024_DRE_008_098,2,13,26,True,False
2024-03-10,PV1rQJSg7Weu1JJe2avu,2024_DRE_008_098,1,11,11,False,True
2024-03-08,v9tsyR2SHkEJgf4tDMte,2024_DRE_008_098,3,13,39,True,False
2024-03-16,jO4eFXlyxoCHQLBSwQYn,2024_DRE_008_098,1,14,14,True,True
2024-03-20,mTLbStJJ8oRMdahJ5RuN,2024_DRE_008_098,2,20,40,True,True
2024-03-19,Ka0efEj2JUYQLYUSQuvz,2024_DRE_008_098,4,8,32,True,True
2024-03-02,Eg2MDDXJFK70xRwRFcgm,2024_DRE_008_098,4,16,64,True,False
